longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-1.352791757480905,1.0244570888637163,1.8561815225324745,-0.52566137025593,-0.4838817853115575,-0.6159090247996128,-0.668391274715388,-1.6072797497234395,85300.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0244570888637163,1.8561815225324745,-0.5724168515196489,-0.4695707348631106,-0.31037264045842816,-0.5114548785892503,-1.3967812150059034,80300.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0244570888637163,-2.1167224063491927,-1.1357745620403412,-1.1803529071359737,-1.1757647117138066,-1.1575097093085167,-0.6885923462662866,60000.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0291389545592105,1.8561815225324745,-0.6943478124622886,-0.7796434945794604,-0.7695602701041392,-0.8174808510352186,-0.25148811213414896,75700.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0244570888637163,1.6178072867995743,-1.1463174646782386,-1.2137453581823499,-1.1828291367852792,-1.2464403337799947,1.1831023017672573,75000.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0197752231682222,1.6972653653772076,-0.8598255451701566,-0.8297321711490245,-0.9258606748104677,-0.9874952801718677,-1.5631166412893278,86100.0,0.0,0.0,1.0,0.0
-1.3627743718209269,1.0197752231682222,1.8561815225324745,-0.6471339441273567,-0.7176289426361904,-0.7987010235239632,-0.8907178358940829,-1.4105196790122245,76100.0,0.0,0.0,1.0,0.0
-1.3627743718209269,1.0197752231682222,1.538349208221941,-0.8286552243276774,-0.8488135717469537,-0.9126148778014569,-0.9587236075487425,-0.6721167170173272,73500.0,0.0,0.0,1.0,0.0
-1.3627743718209269,1.0197752231682222,1.8561815225324745,-0.745228777366924,-0.7844138447289426,-0.7254076134074362,-0.8174808510352186,-1.4233106627422472,78400.0,0.0,0.0,1.0,0.0
-1.3627743718209269,1.0197752231682222,1.538349208221941,-0.5412465306771697,-0.43856345889147563,-0.5629258367635692,-0.4382178937303861,-1.6133857337262487,84400.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0150933574727246,1.8561815225324745,-0.737436197156304,-0.7009327171130023,-0.8243095644080509,-0.9221051151193104,-0.6639052212894113,81300.0,0.0,0.0,1.0,0.0
-1.3627743718209269,1.0197752231682222,1.8561815225324745,-0.9460023145581877,-1.0229313522030579,-1.016815147605676,-1.0921195442559595,-1.0627944176108635,85000.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0197752231682222,1.3794330510666744,0.07574246717543555,0.2531373127834584,0.3510341568581825,0.29153634825615377,-1.521480146925344,129200.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0197752231682222,-0.20972852048599255,-0.8561584486004532,-0.9203688239891883,-0.9126148778014569,-0.9744172471613562,-1.1047467387336132,82500.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0197752231682222,1.3794330510666744,-0.7796078077078937,-0.5745184381517213,-0.7448347823539855,-0.5820762568460123,-1.6539168344345514,95200.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0197752231682222,1.6178072867995743,-0.8213210311882705,-0.7963397201026484,-0.7642619513005349,-0.9090270821087989,-1.116274415428572,75000.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0197752231682222,1.3794330510666744,-1.202699074437429,-1.2733747350508788,-1.2428767498927953,-1.2882900394136314,-1.7742994673175232,67500.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0197752231682222,-0.6864769919517926,-0.8254465148291869,-0.8989022483165179,-1.0026862974627309,-0.9587236075487425,-0.730439391802781,137500.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0197752231682222,-0.9248512276846926,-0.6411749122015886,-0.18096455081943122,-0.5858852182458548,-0.1583479873054407,-1.5510099488699645,177500.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0197752231682222,0.5848522652903408,0.12754020622249676,0.05755295665468395,-0.16731803276111049,0.024744474841719835,-0.7497048240875066,102100.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0197752231682222,-0.765935070529426,-0.6549265243379765,-0.7033178921877434,-0.6220903967371513,-0.7651687189931727,-1.4525772757212294,108300.0,0.0,0.0,1.0,0.0
-1.3577830646509195,1.0197752231682222,-0.44810275621889256,-0.4083142800254196,-0.3908599573966526,-0.32803370313710933,-0.4565271399451022,-1.6149648675200787,112500.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0150933574727246,0.7437684224456076,-0.8946629625823395,-0.8631246221954006,-0.9550014282302918,-0.901180262302492,-0.9786792241928534,131300.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0197752231682222,-0.9248512276846926,-0.784650065491236,-0.5935998387496505,-0.7209923477377659,-0.5506889776207847,-1.2478688982477368,162500.0,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0197752231682222,1.8561815225324745,-1.1119384343372687,-1.1493456311643389,-1.0971729827936754,-1.160125315910619,-1.4233106627422472,112500.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0197752231682222,1.8561815225324745,-1.0523481150795877,-1.0515534530999515,-1.0821610795167964,-1.0790415112454481,-1.2369202372771824,112500.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0197752231682222,1.8561815225324745,-1.031262309803793,-0.8917467230922944,-0.9532353219624237,-0.901180262302492,-1.612385615656823,137500.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0197752231682222,0.5053941867127075,-0.7736487757821257,-0.8440432215974715,-0.8463858927564024,-0.86456176987306,-1.0853233930695045,118800.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0197752231682222,1.8561815225324745,-0.8538665132443886,-0.9418353996618587,-0.9258606748104677,-1.0058045263865838,-0.7697598232691474,98200.0,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0197752231682222,0.9026845796008742,-0.8048190966246049,-0.2072014766415839,-0.7448347823539855,-0.312668776829476,-1.5231645563054295,118800.0,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0197752231682222,-1.481057777728126,-0.8071110319806696,-0.4528745093399225,-0.7766246951756117,-0.4434491069345907,-1.6373885673924644,162500.0,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0150933574727246,-1.481057777728126,-1.1600690768146265,-1.182738082210715,-1.1483900645618508,-1.204590628146358,-1.5256911703755573,137500.0,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0150933574727246,1.8561815225324745,-1.0940613385599645,-1.0968717795200336,-0.9090826652657207,-1.0842727244496526,-1.3829374754133272,500001.0,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0150933574727246,-1.004309306262326,-0.7525629705063308,-0.3479268060513119,-0.5523291991563605,-0.3597496956673173,-0.9353056826556567,162500.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0150933574727246,1.8561815225324745,-1.109646498981204,-1.0754052038473632,-0.4604916732272183,-1.0764259046433458,-1.5811714043321172,137500.0,0.0,0.0,1.0,0.0
-1.352791757480905,1.0150933574727246,1.8561815225324745,-1.1641945604555428,-1.2089750080328676,-1.090108557722203,-1.2176686611568697,-1.642652346705231,162500.0,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0104114917772304,-0.1302704419083592,-0.724601359162342,-0.4552596844146637,-0.6247395561389534,-0.5166860917934549,-0.6502193950762181,187500.0,0.0,0.0,1.0,0.0
-1.3478004503108902,1.0150933574727246,0.8232265010232409,-0.42206589216180757,0.2030486362138942,-0.08696019757311106,-0.08511100244657649,-1.0648472915428426,179200.0,0.0,0.0,1.0,0.0
-1.3428091431408828,1.0197752231682222,0.028645715246907483,-1.0546400504356523,-1.02770170235254,-1.0803949732489282,-1.068579084837039,-0.9814163894354919,125000.0,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0197752231682222,0.8232265010232409,-0.8167371604761412,-0.7057030672624847,-0.915264037203259,-0.7102409803490246,-0.3925047599231659,237500.0,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0197752231682222,1.8561815225324745,-0.2203755808281179,0.38909229204370405,-0.4684391514326249,0.2967675614603584,-0.6796439214345834,350000.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0244570888637163,1.8561815225324745,-0.5164936288316714,-0.7462510435330842,-0.663593894032052,-0.668391274715388,0.5579232327899696,313400.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0197752231682222,1.8561815225324745,-0.279507513014586,-0.1332610493246082,-0.6326870343443599,-0.11388267506970172,-0.31475873947360344,268500.0,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0197752231682222,1.8561815225324745,-0.4023552480996515,-0.18573490096891354,-0.6529972564248433,-0.2028132995411797,-0.36929149315386534,259400.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0244570888637163,1.8561815225324745,0.38744567560022863,0.5083510457807616,0.016357019097173915,0.5714062546810992,0.015438136816244738,275700.0,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0244570888637163,-0.05081236333072586,0.3214379373455666,0.7564092535538415,0.08346905727616245,0.7911172092576918,0.018754317783287674,225000.0,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0244570888637163,1.8561815225324745,-0.5554565298847705,-0.5935998387496505,-0.7730924826398754,-0.6448508152964673,0.6427227175186394,262500.0,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0291389545592105,1.8561815225324745,-0.11907203809006013,0.05039743143046049,-0.4295848135395262,0.05090054086274277,-0.38018751633129205,224100.0,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0291389545592105,0.5053941867127075,-0.4688213734255265,-0.2620605033606304,-0.6627108408981179,-0.2028132995411797,-0.20974634218390995,243100.0,0.0,0.0,1.0,0.0
-1.3378178359708683,1.0291389545592105,1.8561815225324745,-0.6219226552106455,-0.5983701888991327,-0.7872213327828204,-0.5454577644165801,-0.3830825949533137,231600.0,0.0,0.0,1.0,0.0
-1.3278352216308462,1.033820820254708,1.6972653653772076,-0.05535623519146272,-0.33123058052812376,-0.4022101663875704,-0.33097802304419205,1.0469283309459858,327600.0,0.0,0.0,1.0,0.0
-1.3278352216308462,1.033820820254708,1.4588911296443077,0.24717923180907175,-0.20004595141736045,-0.2891793652440107,-0.03803008360873521,0.7454190519107157,347600.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0291389545592105,0.9821426581785077,-0.027394623847473928,-0.3145343550049357,-0.5576275179599649,-0.3231312032378852,1.0976711635210559,366100.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0385026859502022,0.6643103438679743,-1.0550984375068653,-1.154115981313821,-1.1722324991780704,-1.1836657753295396,0.5756621690739928,335000.0,0.0,0.0,1.0,0.0
-1.3278352216308462,1.0385026859502022,1.8561815225324745,0.07528408010422262,-0.30260847963122994,-0.32185233119957096,-0.2525098249811233,1.3015899740976333,373600.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.033820820254708,1.8561815225324745,0.40944825501844934,0.08617505755157777,-0.21941816766322003,0.14506237853842532,0.6877806684359212,389500.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0385026859502022,1.8561815225324745,-0.01089268928380841,-0.41232653306932293,-0.4631408326290205,-0.3466716626568058,1.7711190887964132,391100.0,0.0,0.0,1.0,0.0
-1.3228439144608317,1.033820820254708,1.6972653653772076,0.13716633471796832,-0.15472762499727855,-0.3483439252175927,-0.05372372322134897,1.9103986894122171,295200.0,0.0,0.0,1.0,0.0
-1.3178526072908172,1.033820820254708,1.2205168939114077,0.36131761254109157,0.14103408427062425,-0.059585550421155216,0.25491785582672166,1.1310435243639958,292300.0,0.0,0.0,1.0,0.0
-1.3178526072908172,1.0291389545592105,0.9026845796008742,1.0796101531317546,0.32469256502569294,0.16824215813383217,0.4040074321465524,1.9390336488736675,411500.0,0.0,0.0,1.0,0.0
-1.3128613001208096,1.033820820254708,0.10810379382454083,-0.19470590484019376,-0.4576448594894048,-0.5134748612632619,-0.40944622110726087,1.1558885627202542,311500.0,0.0,0.0,1.0,0.0
-1.3178526072908172,1.033820820254708,0.4259361081350742,0.1843802030529002,-0.11417964872667898,-0.2520911336187802,-0.009258410985609979,1.6760552344078485,325900.0,0.0,0.0,1.0,0.0
-1.3128613001208096,1.033820820254708,0.5053941867127075,0.10507923973306314,-0.18573490096891354,-0.31213874672629627,-0.14788556089703153,1.9041874298231525,319300.0,0.0,0.0,1.0,0.0
-1.3178526072908172,1.0291389545592105,0.4259361081350742,1.1135307964015113,0.5966025235461843,0.17795574260710684,0.6969553715820093,1.5933086236111575,333300.0,0.0,0.0,1.0,0.0
-1.307869992950795,1.0291389545592105,0.028645715246907483,-0.3872284747496248,-0.6365329900949912,-0.6750735847731948,-0.6030011096628306,1.57025327022124,368900.0,0.0,0.0,1.0,0.0
-1.3128613001208096,1.0244570888637163,0.6643103438679743,-0.644842008771292,-0.8511987468216948,-0.8878893900513032,-0.8462525236583439,1.6564213375712291,366700.0,0.0,0.0,1.0,0.0
-1.3128613001208096,1.0244570888637163,0.8232265010232409,0.5199195391807657,-0.009231945438068299,-0.14170949187702278,0.0012040154227991944,1.2946417854047811,362800.0,0.0,0.0,1.0,0.0
-1.3028786857807877,1.0197752231682222,0.10810379382454083,-1.0743506944978083,-1.1922787825096797,-1.1475070114279167,-1.1705877423190283,1.31159115479189,483300.0,0.0,0.0,1.0,0.0
-1.3178526072908172,1.0244570888637163,1.8561815225324745,-0.11953042516127306,-0.4886521354610398,-0.5408495084152177,-0.39113697489254484,1.6761078722009761,331400.0,0.0,0.0,1.0,0.0
-1.3128613001208096,1.0197752231682222,1.299974972489041,0.15045955978314332,-0.24297910276270118,-0.3165540123959666,-0.19235087313277052,1.5340911063425335,323500.0,0.0,0.0,1.0,0.0
-1.3178526072908172,1.0150933574727246,1.6972653653772076,0.09041085345424935,0.16011548486855348,-0.14612475754669307,0.13721555873211846,-0.5146770777724784,216700.0,0.0,0.0,1.0,0.0
-1.3178526072908172,1.0150933574727246,0.7437684224456076,-0.17499526077803773,-0.006846770363327147,-0.4189881759323175,-0.03279887040453062,-0.4155601133130836,233100.0,0.0,0.0,1.0,0.0
-1.3178526072908172,1.0197752231682222,1.8561815225324745,-0.5715000773772231,-0.7772583195047191,-0.8084146079972379,-0.7207034067574338,0.720889840313223,296400.0,0.0,0.0,1.0,0.0
-1.3228439144608317,1.0197752231682222,1.8561815225324745,-0.3047188019312972,-0.4838817853115575,-0.5832360588440526,-0.5009924521808411,1.3954431592442615,273700.0,0.0,0.0,1.0,0.0
-1.3228439144608317,1.0150933574727246,1.8561815225324745,-0.20754074283415583,-0.17380902559520778,-0.2618047180920549,-0.10342024866129254,-0.3197593298207317,227700.0,0.0,0.0,1.0,0.0
-1.3228439144608317,1.0150933574727246,1.8561815225324745,-0.16032687449922392,-0.17619420066994892,-0.3112556935923622,-0.1531167741012361,-0.44261593898070395,199600.0,0.0,0.0,1.0,0.0
-1.3228439144608317,1.0150933574727246,1.8561815225324745,0.03907150147840107,0.007464280085119763,-0.21235374259174755,0.040438114454333596,0.353793871040881,239800.0,0.0,0.0,1.0,0.0
-1.3228439144608317,1.0197752231682222,1.8561815225324745,-0.28042428715701184,-0.4743410850125929,-0.5911835370494591,-0.4172930409135678,0.10597514099583016,270100.0,0.0,0.0,1.0,0.0
-1.3228439144608317,1.0197752231682222,1.8561815225324745,0.14129181835888469,-0.004461595288585996,-0.34569476581579056,0.056131754066947356,0.7791598773055494,302100.0,0.0,0.0,1.0,0.0
-1.3278352216308462,1.0150933574727246,1.8561815225324745,-0.2762988035160955,-0.12372034902564359,-0.5638088898975033,-0.10603585526339483,-0.3739236189490999,269500.0,0.0,0.0,1.0,0.0
-1.3278352216308462,1.0197752231682222,1.8561815225324745,-0.5513310462438541,-0.7367103432341195,-0.7183431883359638,-0.749475079380559,0.4738080393719596,314700.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0197752231682222,1.8561815225324745,-0.06910784732785065,-0.5363556369558629,-0.4172220696644494,-0.4512959267408976,1.5730430732570062,352400.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0197752231682222,1.8561815225324745,-0.525202983184717,-0.7152437675614493,-0.6989160193894144,-0.6370039954901604,1.1367284060217837,287300.0,0.0,0.0,1.0,0.0
-1.3278352216308462,1.0197752231682222,1.8561815225324745,0.08170149910120365,-0.41232653306932293,-0.4834510547095039,-0.38590576168834023,1.9146097128624304,348700.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0197752231682222,1.8561815225324745,-0.2487955792433196,0.028930855757790128,-0.4481289293521415,-0.043261296812939797,-0.5911071533938493,243800.0,0.0,0.0,1.0,0.0
-1.3328265288008536,1.0150933574727246,1.8561815225324745,-0.8011520000549015,-0.8822060227933298,-0.9408725780873468,-0.8488681302604462,-0.8823520627692248,211500.0,0.0,0.0,1.0,0.0
